src	trg	nij	score
310081	393900	2	0.993674274235928
310081	744763	1	0.9771473102306212
792793	107107	1	0.9764830756047208
762958	591342	2	0.9959828397929956
571738	65108	1	0.9939582678403018
480051	551205	3	0.9936236861642176
518910	1060339	3	0.9992284229293006
1226483	93493	2	0.8923172306415749
942261	741859	1	0.9799632236383236
1192630	1198651	25	0.9952766652438728
80354	239614	1	0.8506742771694036
80354	389080	4	0.9891486637960076
80354	403615	9	0.976705507053166
1227597	281753	1	0.9956541190004474
114626	203722	1	0.9919377988669736
114626	1017708	1	0.9989560507201772
574578	8339	25	0.9998571312446578
978983	1187727	1	0.9626507567754428
853234	90571	5	0.9984344846599188
853234	543336	1	0.9977853676781796
90571	1206893	1	0.8751408880101994
90571	908285	8	0.9984344846599188
90571	821442	1	0.9696549180964212
90571	243752	1	0.9942717340040874
543336	1045949	1	0.9954284927789848
331734	1126634	2	0.9730534993025212
331734	153573	1	0.9936351090527804
281746	716630	4	0.9979426906456408
207263	777941	7	0.9918114373513974
389080	448099	2	0.9932435418375012
389080	1060339	1	0.9978836916292622
909005	948386	1	0.9915224718274274
909005	203722	1	0.99512446858182
948386	1206893	1	0.9343829519570748
948386	945890	1	0.9976084089522272
948386	1039623	1	0.97946117274168
671452	821442	1	0.9784337281869954
107107	1066427	1	0.9748244399958162
551205	1026076	1	0.9957963878434486
551205	701704	1	0.9741281628564064
6978	1211120	1	0.9863770484583654
965190	1206893	2	0.9899994607552368
965190	403615	1	0.9836591885301575
1140187	1234201	37	0.9940257712297872
1140187	777941	11	0.9842691766069324
1140187	1045502	12	0.9941051928338794
1060339	239614	1	0.9921968551854106
586844	905022	8	0.9781595615953051
239614	393900	1	0.9783035649016788
239614	1099962	3	0.9870284981448304
239614	403615	2	0.9213567039439976
239614	715228	2	0.9206340006505604
1161495	1198173	1	0.9918351725457676
1121460	1206893	1	0.9837997522315048
1206893	1090294	16	0.9924902078200006
1206893	95187	7	0.9985652020708916
1206893	905022	15	0.9585788967077822
1206893	1198173	5	0.9919915597320704
1079269	1146668	3	0.9911708008574134
1079269	905022	46	0.9892405237244322
1079269	1099962	2	0.9756654288481474
1079269	93493	2	0.9425752145055007
1079269	981283	4	0.9958209190044938
1079269	1039623	53	0.9985508804005366
117443	554531	2	0.9958699831357644
17047	150148	1	0.974171365766239
17047	554531	2	0.9862021049129314
17047	715228	1	0.9523054910966564
554531	150148	1	0.9353513008405284
715228	150148	1	0.8890458163576332
1187727	1234201	6	0.990804608975192
1187727	905022	2	0.9108562390629724
1187727	746316	3	0.9917814201215368
821442	1090294	3	0.990741149411759
821442	905022	10	0.9854273783831702
821442	243752	2	0.9984025106919788
905022	1187339	2	0.990097019791253
